trade_id,exchange,coin,trader_id,amount_usd,event_time
TRD001367,COINBASE,ETH,TRADER0246,4800.51,2026-08-01T11:49:58
TRD001368,BYBIT,DOGE,TRADER0254,385728.38,2026-08-01T11:38:23
TRD001369,OKX,XRP,TRADER0068,593.18,2026-08-01T09:08:52
TRD001370,COINBASE,SOL,TRADER0257,,2026-08-01T11:06:51
TRD001371,BYBIT,DOGE,TRADER0005,215786.65,2026-08-01T08:45:07
TRD001372,BYBIT,ETH,TRADER0079,174744.09,2026-08-01T09:02:48
TRD001373,KRAKEN,ETH,TRADER0220,1032.14,2026-08-01T12:34:20
TRD001374,OKX,ETH,TRADER0097,4963.13,2026-08-01T10:05:16
TRD001375,BINANCE,ETH,TRADER0206,239.91,2026-08-01T11:52:49
TRD001376,BINANCE,DOGE,TRADER0103,120382.15,2026-08-01T12:46:42
TRD001377,KRAKEN,ETH,TRADER0114,291678.1,2026-08-01T13:51:38
TRD001378,BINANCE,SOL,TRADER0057,212222.38,2026-08-01T11:48:19
TRD001379,COINBASE,SOL,TRADER0025,100214.37,2026-08-01T09:55:46
TRD001380,KRAKEN,XRP,TRADER0144,4546.99,2026-08-01T10:17:46
TRD001381,BYBIT,SOL,TRADER0172,1556.57,2026-08-01T13:01:20
TRD001382,COINBASE,SOL,TRADER0185,244553.99,2026-08-01T10:10:07
TRD001383,KRAKEN,ETH,TRADER0300,1951.04,2026-08-01T13:43:49
TRD001384,OKX,BTC,TRADER0022,2953.48,2026-08-01T09:45:21
TRD001385,BYBIT,BTC,TRADER0039,347604.15,2026-08-01T12:18:58
TRD001386,COINBASE,DOGE,TRADER0079,176682.69,2026-08-01T13:06:01
TRD001387,KRAKEN,SOL,TRADER0230,146971.57,2026-08-01T08:36:58
TRD001388,BYBIT,XRP,TRADER0269,4660.1,2026-08-01T09:31:10
TRD001389,OKX,SOL,TRADER0067,1483.8,2026-08-01T09:43:52
TRD001390,BYBIT,XRP,TRADER0273,4357.77,2026-08-01T11:59:04
TRD001391,OKX,XRP,TRADER0288,260339.58,2026-08-01T09:53:00
TRD001392,COINBASE,BTC,TRADER0082,2880.89,2026-08-01T12:40:03
TRD001393,BYBIT,DOGE,TRADER0269,440990.03,2026-08-01T10:26:38
TRD001394,OKX,BTC,TRADER0088,313426.32,2026-08-01T08:21:20
TRD001395,COINBASE,SOL,TRADER0069,1388.65,2026-08-01T09:54:40
TRD001396,OKX,BTC,TRADER0001,353073.15,2026-08-01T10:57:15
TRD001397,BINANCE,DOGE,TRADER0136,263337.15,2026-08-01T10:57:17
TRD001398,BINANCE,BTC,TRADER0183,1135.43,2026-08-01T10:19:48
TRD001399,BINANCE,DOGE,TRADER0299,398307.92,2026-08-01T13:57:04
TRD001400,KRAKEN,DOGE,TRADER0283,276873.96,2026-08-01T10:26:47
TRD001401,COINBASE,DOGE,TRADER0203,192689.26,2026-08-01T11:21:19
TRD001402,COINBASE,XRP,TRADER0048,2505.01,2026-08-01T09:43:08
TRD001403,OKX,XRP,TRADER0093,3255.44,2026-08-01T09:37:03
TRD001404,BYBIT,DOGE,TRADER0097,393.8,2026-08-01T12:08:30
TRD001405,BYBIT,BTC,TRADER0270,729.59,2026-08-01T13:29:28
TRD001406,BINANCE,XRP,TRADER0197,152.54,2026-08-01T09:12:11
TRD001407,COINBASE,BTC,TRADER0138,756.05,2026-08-01T08:05:07
TRD001408,BINANCE,DOGE,TRADER0174,4270.97,2026-08-01T12:22:22
TRD001409,OKX,XRP,TRADER0084,1571.56,2026-08-01T08:30:30
TRD001410,OKX,SOL,TRADER0279,659.22,2026-08-01T12:57:26
TRD001411,KRAKEN,BTC,TRADER0262,4437.96,2026-08-01T10:02:30
TRD001412,BINANCE,ETH,TRADER0219,241323.96,2026-08-01T10:03:21
TRD001413,BYBIT,BTC,TRADER0252,889.32,2026-08-01T10:33:54
TRD001414,KRAKEN,BTC,TRADER0171,635.84,2026-08-01T08:23:40
TRD001415,OKX,ETH,TRADER0092,2171.71,2026-08-01T11:52:14
TRD001416,COINBASE,SOL,TRADER0147,141569.03,2026-08-01T11:21:35
TRD001417,KRAKEN,BTC,TRADER0002,4315.48,2026-08-01T10:54:54
TRD001418,COINBASE,XRP,TRADER0229,414218.44,2026-08-01T08:36:45
TRD001419,BINANCE,DOGE,TRADER0219,4799.95,2026-08-01T10:56:25
TRD001420,COINBASE,ETH,TRADER0198,297682.59,2026-08-01T11:46:04
TRD001421,OKX,SOL,TRADER0071,4020.6,2026-08-01T11:29:16
TRD001422,BYBIT,DOGE,TRADER0255,2716.8,2026-08-01T11:30:03
TRD001423,BINANCE,DOGE,TRADER0216,2658.38,2026-08-01T08:47:39
TRD001424,COINBASE,SOL,TRADER0002,440238.04,2026-08-01T13:04:56
TRD001425,BYBIT,ETH,TRADER0057,344.91,2026-08-01T10:40:56
TRD001426,BYBIT,ETH,TRADER0283,4860.51,2026-08-01T09:55:05
TRD001427,COINBASE,BTC,TRADER0071,630.32,2026-08-01T11:26:08
TRD001428,BINANCE,XRP,TRADER0191,317.71,2026-08-01T12:20:24
TRD001429,OKX,ETH,TRADER0016,777.09,2026-08-01T08:42:05
TRD001430,BINANCE,DOGE,TRADER0214,791.1,2026-08-01T12:48:03
TRD001431,KRAKEN,XRP,TRADER0211,3626.66,2026-08-01T10:36:36
TRD001432,BINANCE,ETH,TRADER0031,4411.73,2026-08-01T12:34:51
TRD001433,COINBASE,BTC,TRADER0203,371961.42,2026-08-01T13:02:38
TRD001434,KRAKEN,DOGE,TRADER0257,1564.87,2026-08-01T10:28:27
TRD001435,BINANCE,DOGE,TRADER0194,4890.74,2026-08-01T11:38:40
TRD001436,OKX,BTC,TRADER0113,1991.84,2026-08-01T12:15:49
TRD001437,BYBIT,SOL,TRADER0208,165929.74,2026-08-01T13:53:09
TRD001438,BYBIT,ETH,TRADER0139,131123.43,2026-08-01T08:15:19
TRD001439,COINBASE,SOL,TRADER0084,2730.76,2026-08-01T10:48:49
TRD001440,COINBASE,DOGE,TRADER0104,112946.72,2026-08-01T08:46:26
TRD001441,OKX,DOGE,TRADER0023,2840.51,2026-08-01T08:26:14
TRD001442,KRAKEN,BTC,TRADER0159,242659.66,2026-08-01T11:37:26
TRD001443,OKX,ETH,TRADER0162,3771.62,2026-08-01T08:53:10
TRD001444,KRAKEN,XRP,TRADER0258,549.96,2026-08-01T08:12:56
TRD001445,OKX,XRP,TRADER0245,440810.84,2026-08-01T09:28:02
TRD001446,COINBASE,XRP,TRADER0041,4431.76,2026-08-01T09:57:46
TRD001447,COINBASE,ETH,TRADER0257,391488.26,2026-08-01T12:04:23
TRD001448,COINBASE,SOL,TRADER0149,442381.02,2026-08-01T08:21:51
TRD001449,BYBIT,ETH,TRADER0107,4985.2,2026-08-01T13:09:36
TRD001450,BYBIT,BTC,TRADER0008,755.98,2026-08-01T12:32:28
TRD001451,BINANCE,XRP,TRADER0161,890.1,2026-08-01T10:32:58
TRD001452,OKX,SOL,TRADER0181,171674.5,2026-08-01T10:20:52
TRD001453,BYBIT,SOL,TRADER0227,3268.95,2026-08-01T13:10:36
TRD001454,BYBIT,BTC,TRADER0187,4302.07,2026-08-01T12:00:45
TRD001455,KRAKEN,DOGE,TRADER0161,372880.36,2026-08-01T10:23:32
TRD001456,BINANCE,DOGE,TRADER0030,3718.16,2026-08-01T09:24:24
TRD001457,BINANCE,SOL,TRADER0193,833.12,2026-08-01T10:01:48
TRD001458,BYBIT,XRP,TRADER0048,287395.48,2026-08-01T08:59:35
TRD001459,BINANCE,ETH,TRADER0056,468996.3,2026-08-01T09:48:56
TRD001460,BYBIT,SOL,TRADER0034,498575.29,2026-08-01T09:56:07
TRD001461,BYBIT,BTC,TRADER0143,318032.49,2026-08-01T09:19:28
TRD001462,COINBASE,SOL,TRADER0291,340430.97,2026-08-01T08:34:04
TRD001463,KRAKEN,XRP,TRADER0243,1106.43,2026-08-01T11:50:58
TRD001464,KRAKEN,SOL,TRADER0091,127703.62,2026-08-01T08:44:37
TRD001465,KRAKEN,XRP,TRADER0215,367857.76,2026-08-01T09:40:31
TRD001466,BINANCE,BTC,TRADER0220,1742.99,2026-08-01T09:48:27
TRD001467,KRAKEN,XRP,TRADER0247,2403.72,2026-08-01T11:58:32
TRD001468,KRAKEN,DOGE,TRADER0200,4123.93,2026-08-01T08:42:29
TRD001469,OKX,DOGE,TRADER0075,494547.18,2026-08-01T08:07:44
TRD001470,COINBASE,XRP,TRADER0076,226563.14,2026-08-01T10:23:31
TRD001471,OKX,BTC,TRADER0231,442906.83,2026-08-01T13:48:56
TRD001472,OKX,BTC,TRADER0019,491612.8,2026-08-01T12:58:14
TRD001473,COINBASE,DOGE,TRADER0194,1119.88,2026-08-01T13:15:01
TRD001474,BINANCE,SOL,TRADER0187,130.15,2026-08-01T12:32:35
TRD001475,BYBIT,XRP,TRADER0211,431274.34,2026-08-01T12:45:43
TRD001476,KRAKEN,BTC,TRADER0091,2321.18,2026-08-01T12:56:25
TRD001477,,XRP,TRADER0146,375420.26,2026-08-01T13:46:18
TRD001478,KRAKEN,DOGE,TRADER0051,4977.05,2026-08-01T08:48:57
TRD001479,BINANCE,DOGE,TRADER0211,563.19,2026-08-01T13:45:59
TRD001480,BYBIT,DOGE,TRADER0298,367084.05,2026-08-01T09:55:42
TRD001481,COINBASE,XRP,TRADER0283,178224.1,2026-08-01T09:07:57
TRD001482,KRAKEN,XRP,TRADER0212,357943.77,2026-08-01T08:04:09
TRD001483,KRAKEN,ETH,TRADER0260,451842.86,2026-08-01T10:47:52
TRD001484,BYBIT,ETH,TRADER0003,4505.93,2026-08-01T08:14:20
TRD001485,COINBASE,SOL,TRADER0266,339978.27,2026-08-01T09:33:04
TRD001486,OKX,XRP,TRADER0124,256544.96,2026-08-01T08:28:10
TRD001487,OKX,XRP,TRADER0066,4699.99,2026-08-01T11:40:09
TRD001488,KRAKEN,DOGE,TRADER0082,2215.14,2026-08-01T12:35:23
TRD001489,BINANCE,DOGE,TRADER0201,350927.35,2026-08-01T13:01:57
TRD001490,COINBASE,SOL,TRADER0105,511.61,2026-08-01T13:43:27
TRD001491,OKX,ETH,TRADER0015,3109.59,2026-08-01T13:12:16
TRD001492,BYBIT,BTC,TRADER0067,353785.26,2026-08-01T09:41:53
TRD001493,COINBASE,ETH,TRADER0153,436182.72,2026-08-01T10:22:15
TRD001494,BINANCE,SOL,TRADER0043,4678.13,2026-08-01T09:00:35
TRD001495,BYBIT,DOGE,TRADER0063,580.03,2026-08-01T08:50:40
TRD001496,BINANCE,XRP,TRADER0186,4567.96,2026-08-01T12:28:10
TRD001497,BINANCE,XRP,TRADER0038,2458.26,2026-08-01T11:49:19
TRD001498,BYBIT,SOL,TRADER0231,4052.32,2026-08-01T09:37:34
TRD001499,OKX,DOGE,TRADER0017,237124.18,2026-08-01T12:24:16
TRD001500,OKX,DOGE,TRADER0280,308699.42,2026-08-01T09:06:24
TRD001501,COINBASE,DOGE,TRADER0016,2702.97,2026-08-01T09:58:07
TRD001502,KRAKEN,BTC,TRADER0112,196.01,2026-08-01T09:09:07
TRD001503,KRAKEN,SOL,TRADER0247,136787.94,2026-08-01T12:15:04
TRD001504,BYBIT,XRP,TRADER0263,468939.24,2026-08-01T09:34:27
TRD001505,COINBASE,SOL,TRADER0202,417261.29,2026-08-01T09:30:28
TRD001506,COINBASE,XRP,TRADER0222,269494.93,2026-08-01T10:54:04
TRD001507,OKX,BTC,TRADER0197,,2026-08-01T13:45:32
TRD001508,BINANCE,XRP,TRADER0086,483238.98,2026-08-01T13:20:30
TRD001509,BYBIT,SOL,TRADER0272,1793.65,2026-08-01T10:56:13
TRD001510,BYBIT,ETH,TRADER0184,186073.67,2026-08-01T11:23:08
TRD001511,COINBASE,SOL,TRADER0063,375316.97,2026-08-01T09:56:44
TRD001512,BYBIT,DOGE,TRADER0165,324656.23,2026-08-01T10:34:53
TRD001513,OKX,ETH,TRADER0270,1126.44,2026-08-01T13:13:27
TRD001514,BYBIT,XRP,TRADER0163,4076.3,2026-08-01T12:29:45
TRD001515,BYBIT,BTC,TRADER0141,2135.12,2026-08-01T13:28:27
TRD001516,KRAKEN,DOGE,TRADER0197,1220.29,2026-08-01T13:51:31
TRD001517,OKX,BTC,TRADER0237,436657.15,2026-08-01T08:20:12
TRD001518,OKX,DOGE,TRADER0021,106508.92,2026-08-01T08:51:56
TRD001519,BYBIT,SOL,TRADER0141,1620.09,2026-08-01T13:03:53
TRD001520,KRAKEN,XRP,TRADER0025,378582.78,2026-08-01T12:29:25
TRD001521,BINANCE,SOL,TRADER0053,194.98,2026-08-01T09:15:46
TRD001522,BINANCE,SOL,TRADER0224,135206.69,2026-08-01T12:53:34
TRD001523,BINANCE,BTC,TRADER0133,4422.43,2026-08-01T10:46:10
TRD001524,BINANCE,SOL,TRADER0169,416651.13,2026-08-01T10:27:24
TRD001525,COINBASE,ETH,TRADER0299,2330.43,2026-08-01T13:19:00
TRD001526,BYBIT,XRP,TRADER0063,196209.38,2026-08-01T12:27:39
TRD001527,KRAKEN,SOL,TRADER0248,205524.81,2026-08-01T08:45:13
TRD001528,KRAKEN,DOGE,TRADER0125,3314.43,2026-08-01T08:42:36
TRD001529,BINANCE,XRP,TRADER0031,368199.58,2026-08-01T11:30:17
TRD001530,COINBASE,XRP,TRADER0054,425598.17,2026-08-01T10:50:17
TRD001531,BYBIT,ETH,TRADER0259,152024.2,2026-08-01T11:30:34
TRD001532,BYBIT,DOGE,TRADER0263,1054.95,2026-08-01T10:31:44
TRD001533,BYBIT,ETH,TRADER0158,4759.9,2026-08-01T09:20:26
TRD001534,BYBIT,BTC,TRADER0057,1240.78,2026-08-01T10:25:41
TRD001535,BINANCE,XRP,TRADER0272,2290.57,2026-08-01T11:13:33
TRD001536,BYBIT,ETH,TRADER0078,272339.37,2026-08-01T08:29:01
TRD001537,BYBIT,SOL,TRADER0190,359448.7,2026-08-01T09:45:54
TRD001538,KRAKEN,ETH,TRADER0207,210370.28,2026-08-01T12:43:14
TRD001539,BYBIT,BTC,TRADER0026,3249.41,2026-08-01T09:02:54
TRD001540,BINANCE,BTC,TRADER0295,1367.58,2026-08-01T10:30:26
TRD001541,COINBASE,DOGE,TRADER0208,140521.71,2026-08-01T12:30:25
TRD001542,COINBASE,ETH,TRADER0105,215197.02,2026-08-01T08:01:41
TRD001543,BINANCE,ETH,TRADER0258,348847.34,2026-08-01T10:10:19
TRD001544,COINBASE,SOL,TRADER0036,232862.13,2026-08-01T09:17:27
TRD001545,BINANCE,XRP,TRADER0220,171006.02,2026-08-01T08:42:02
TRD001546,COINBASE,BTC,TRADER0181,333263.54,2026-08-01T10:15:10
TRD001547,BYBIT,BTC,TRADER0024,326906.69,2026-08-01T10:04:40
TRD001548,OKX,DOGE,TRADER0086,3787.21,2026-08-01T10:46:21
TRD001549,KRAKEN,XRP,TRADER0252,495917.25,2026-08-01T12:25:41
TRD001550,KRAKEN,SOL,TRADER0235,241050.55,2026-08-01T12:42:48
TRD001551,OKX,XRP,TRADER0058,1386.19,2026-08-01T09:20:46
TRD001552,BYBIT,ETH,TRADER0073,112361.87,2026-08-01T11:16:17
TRD001553,COINBASE,BTC,TRADER0100,4607.2,2026-08-01T10:29:35
TRD001554,OKX,XRP,TRADER0270,464130.93,2026-08-01T11:00:52
TRD001555,BYBIT,DOGE,TRADER0214,4729.07,2026-08-01T08:22:26
TRD001556,OKX,DOGE,TRADER0176,149184.51,2026-08-01T13:09:28
TRD001557,KRAKEN,SOL,TRADER0057,4848.88,2026-08-01T12:14:40
TRD001558,COINBASE,DOGE,TRADER0149,365728.13,2026-08-01T12:25:52
TRD001559,KRAKEN,BTC,TRADER0151,116381.24,2026-08-01T13:23:53
TRD001560,BINANCE,BTC,TRADER0251,1563.82,2026-08-01T08:27:15
TRD001561,KRAKEN,ETH,TRADER0180,4399.67,2026-08-01T08:46:58
TRD001562,KRAKEN,ETH,TRADER0101,467303.93,2026-08-01T09:59:31
TRD001563,BINANCE,XRP,TRADER0182,371400.11,2026-08-01T11:50:46
TRD001564,BYBIT,BTC,TRADER0134,4604.96,2026-08-01T13:07:58
TRD001565,BYBIT,SOL,TRADER0297,407064.14,2026-08-01T09:14:06
TRD001566,BYBIT,DOGE,TRADER0103,134239.17,2026-08-01T12:58:05
TRD001567,COINBASE,XRP,TRADER0224,310628.56,2026-08-01T12:35:09
TRD001568,KRAKEN,XRP,TRADER0182,268202.27,2026-08-01T12:11:55
TRD001569,BINANCE,DOGE,TRADER0014,4789.58,2026-08-01T13:35:59
TRD001570,KRAKEN,ETH,TRADER0298,150909.94,2026-08-01T08:29:14
TRD001571,BYBIT,ETH,TRADER0207,285123.13,2026-08-01T08:29:40
TRD001572,BINANCE,BTC,TRADER0139,359951.98,2026-08-01T13:24:35
TRD001573,BINANCE,SOL,TRADER0290,2433.27,2026-08-01T09:06:19
TRD001574,OKX,DOGE,TRADER0028,306505.61,2026-08-01T09:14:29
TRD001575,COINBASE,ETH,TRADER0155,3159.79,2026-08-01T12:24:51
TRD001576,OKX,ETH,TRADER0059,382.35,2026-08-01T12:43:53
TRD001577,BINANCE,ETH,TRADER0105,109862.55,2026-08-01T11:33:22
TRD001578,BINANCE,BTC,TRADER0154,2052.56,2026-08-01T12:58:34
TRD001579,KRAKEN,DOGE,TRADER0225,346863.41,2026-08-01T09:19:52
TRD001580,BINANCE,ETH,TRADER0073,4101.82,2026-08-01T12:39:21
TRD001581,OKX,ETH,TRADER0244,2428.31,2026-08-01T13:21:32
TRD001582,BYBIT,SOL,TRADER0141,1986.39,2026-08-01T12:13:23
TRD001583,BYBIT,XRP,TRADER0076,282832.91,2026-08-01T08:06:01
TRD001584,OKX,SOL,TRADER0018,457288.39,2026-08-01T08:23:16
TRD001585,KRAKEN,ETH,TRADER0240,4418.0,2026-08-01T09:26:27
TRD001586,KRAKEN,DOGE,TRADER0258,461020.21,2026-08-01T12:40:11
TRD001587,BINANCE,ETH,TRADER0078,387683.64,2026-08-01T12:10:56
TRD001588,COINBASE,SOL,TRADER0156,127284.04,2026-08-01T11:25:37
TRD001589,BYBIT,DOGE,TRADER0093,470964.9,2026-08-01T09:10:40
TRD001590,KRAKEN,DOGE,TRADER0298,346990.01,2026-08-01T08:36:54
TRD001591,BINANCE,BTC,TRADER0082,366104.39,2026-08-01T12:20:11
TRD001592,KRAKEN,ETH,TRADER0122,452302.16,2026-08-01T11:49:24
TRD001593,BINANCE,BTC,TRADER0129,616.65,2026-08-01T12:01:08
TRD001594,KRAKEN,DOGE,TRADER0016,228463.69,2026-08-01T11:26:14
TRD001595,COINBASE,DOGE,TRADER0285,200997.98,2026-08-01T10:36:14
TRD001596,COINBASE,ETH,TRADER0083,2198.61,2026-08-01T08:46:58
TRD001597,OKX,BTC,TRADER0050,1057.52,2026-08-01T11:16:22
TRD001598,BYBIT,DOGE,TRADER0280,236284.52,2026-08-01T09:43:50
TRD001599,COINBASE,DOGE,TRADER0243,2529.21,2026-08-01T08:36:40
TRD001600,BYBIT,XRP,TRADER0193,4376.19,2026-08-01T12:42:29
TRD001601,KRAKEN,BTC,TRADER0061,120591.6,2026-08-01T08:12:18
TRD001602,COINBASE,SOL,TRADER0129,1982.61,2026-08-01T10:37:19
TRD001603,BINANCE,DOGE,TRADER0295,307103.9,2026-08-01T11:38:01
TRD001604,OKX,BTC,TRADER0280,144349.79,2026-08-01T10:23:39
TRD001605,BINANCE,BTC,TRADER0174,2135.96,2026-08-01T09:16:04
TRD001606,COINBASE,DOGE,TRADER0169,4624.66,2026-08-01T10:08:40
TRD001607,BYBIT,BTC,TRADER0289,4526.4,2026-08-01T11:08:52
TRD001608,BINANCE,XRP,TRADER0042,4443.22,2026-08-01T10:27:44
TRD001609,BINANCE,BTC,TRADER0019,190098.02,2026-08-01T11:55:39
TRD001610,BYBIT,SOL,TRADER0117,156.14,2026-08-01T12:51:44
TRD001611,OKX,XRP,TRADER0010,120856.17,2026-08-01T09:08:23
TRD001612,BYBIT,XRP,TRADER0282,275181.14,2026-08-01T11:12:07
TRD001613,COINBASE,SOL,TRADER0224,4594.44,2026-08-01T13:21:27
TRD001614,BINANCE,ETH,TRADER0212,3750.0,2026-08-01T08:08:08
TRD001615,COINBASE,BTC,TRADER0040,275422.35,2026-08-01T08:23:52
TRD001616,KRAKEN,SOL,TRADER0126,151886.5,2026-08-01T12:21:26
TRD001617,BINANCE,BTC,TRADER0040,317458.48,2026-08-01T11:14:56
TRD001618,COINBASE,XRP,TRADER0155,412083.36,2026-08-01T13:56:58
TRD001619,COINBASE,DOGE,TRADER0137,1628.35,2026-08-01T08:29:29
TRD001620,KRAKEN,XRP,TRADER0249,1434.93,2026-08-01T12:44:31
TRD001621,COINBASE,SOL,TRADER0284,1093.31,2026-08-01T08:19:35
TRD001622,COINBASE,XRP,TRADER0233,4767.57,2026-08-01T10:27:37
TRD001623,KRAKEN,DOGE,TRADER0197,1537.04,2026-08-01T10:32:25
TRD001624,OKX,XRP,TRADER0254,253035.27,2026-08-01T08:24:15
TRD001625,COINBASE,ETH,TRADER0195,962.91,2026-08-01T10:46:39
TRD001626,BINANCE,DOGE,TRADER0179,464021.6,2026-08-01T10:23:22
TRD001627,OKX,ETH,TRADER0015,431695.78,2026-08-01T11:53:29
TRD001628,BINANCE,BTC,TRADER0284,388518.81,2026-08-01T12:52:03
TRD001629,BYBIT,XRP,TRADER0294,407604.94,2026-08-01T09:28:46
TRD001630,BYBIT,XRP,TRADER0122,106073.37,2026-08-01T08:46:42
TRD001631,COINBASE,DOGE,TRADER0152,257840.48,2026-08-01T11:17:32
TRD001632,KRAKEN,SOL,TRADER0007,327376.43,2026-08-01T10:24:27
TRD001633,COINBASE,XRP,TRADER0237,135.47,2026-08-01T11:15:54
TRD001634,BYBIT,DOGE,TRADER0112,2072.62,2026-08-01T10:30:58
TRD001635,OKX,DOGE,TRADER0161,276175.81,2026-08-01T10:30:48
TRD001636,KRAKEN,XRP,TRADER0066,1175.72,2026-08-01T10:07:04
TRD001637,BINANCE,BTC,TRADER0095,444228.11,2026-08-01T08:22:54
TRD001638,OKX,ETH,TRADER0032,496788.45,2026-08-01T08:08:48
TRD001639,KRAKEN,DOGE,TRADER0023,3022.87,2026-08-01T12:36:51
TRD001640,BYBIT,BTC,TRADER0262,181616.77,2026-08-01T11:47:10
TRD001641,BINANCE,XRP,TRADER0145,230616.22,2026-08-01T11:02:56
TRD001642,BYBIT,SOL,TRADER0241,4715.27,2026-08-01T09:27:33
TRD001643,KRAKEN,BTC,TRADER0149,4655.03,2026-08-01T08:58:01
TRD001644,OKX,ETH,TRADER0161,,2026-08-01T09:57:20
TRD001645,BYBIT,DOGE,TRADER0017,3302.44,2026-08-01T08:42:13
TRD001646,COINBASE,DOGE,TRADER0258,352129.75,2026-08-01T12:54:20
TRD001647,BINANCE,DOGE,TRADER0027,363679.1,2026-08-01T10:53:05
TRD001648,KRAKEN,ETH,TRADER0295,1500.67,2026-08-01T11:17:40
TRD001649,COINBASE,XRP,TRADER0162,3753.53,2026-08-01T12:03:02
TRD001650,BYBIT,SOL,TRADER0041,302257.38,2026-08-01T13:56:48
TRD001651,BYBIT,DOGE,TRADER0118,2272.39,2026-08-01T12:53:36
TRD001652,COINBASE,XRP,TRADER0300,342218.27,2026-08-01T11:06:32
TRD001653,KRAKEN,BTC,TRADER0042,2072.09,2026-08-01T13:14:34
TRD001654,BYBIT,ETH,TRADER0093,4388.21,2026-08-01T11:48:37
TRD001655,KRAKEN,DOGE,TRADER0241,3727.13,2026-08-01T11:55:36
TRD001656,BINANCE,ETH,TRADER0038,446752.0,2026-08-01T11:50:39
TRD001657,KRAKEN,ETH,TRADER0206,196573.96,2026-08-01T09:05:00
TRD001658,KRAKEN,SOL,TRADER0056,118095.08,2026-08-01T12:05:09
TRD001659,BYBIT,XRP,TRADER0224,1481.99,2026-08-01T09:40:11
TRD001660,OKX,DOGE,TRADER0043,103113.5,2026-08-01T13:54:39
TRD001661,BYBIT,XRP,TRADER0165,303466.88,2026-08-01T08:52:55
TRD001662,COINBASE,SOL,TRADER0253,325652.54,2026-08-01T10:35:47
TRD001663,KRAKEN,XRP,TRADER0164,3798.64,2026-08-01T09:55:03
TRD001664,BYBIT,DOGE,TRADER0143,2896.93,2026-08-01T11:09:41
TRD001665,KRAKEN,ETH,TRADER0061,1474.82,2026-08-01T09:32:28
TRD001666,KRAKEN,SOL,TRADER0055,4626.35,2026-08-01T08:52:24
TRD001667,COINBASE,DOGE,TRADER0261,3786.58,2026-08-01T12:54:49
TRD001668,OKX,ETH,TRADER0004,428959.28,2026-08-01T09:50:56
TRD001669,KRAKEN,DOGE,TRADER0219,308357.56,2026-08-01T10:41:04
TRD001670,BINANCE,BTC,TRADER0228,4449.95,2026-08-01T09:14:43
TRD001671,KRAKEN,BTC,TRADER0182,4028.02,2026-08-01T08:40:36
TRD001672,KRAKEN,ETH,TRADER0260,1709.92,2026-08-01T10:51:55
TRD001673,BINANCE,XRP,TRADER0052,417678.96,2026-08-01T09:43:58
TRD001674,OKX,BTC,TRADER0005,1267.27,2026-08-01T09:46:51
TRD001675,KRAKEN,XRP,TRADER0078,174841.94,2026-08-01T10:34:20
TRD001676,COINBASE,ETH,TRADER0046,4756.62,2026-08-01T08:01:44
TRD001677,BYBIT,BTC,TRADER0252,2810.8,2026-08-01T08:21:11
TRD001678,BYBIT,SOL,TRADER0195,193886.31,2026-08-01T12:24:27
TRD001679,OKX,ETH,TRADER0154,450015.63,2026-08-01T12:27:43
TRD001680,BYBIT,DOGE,TRADER0183,2739.9,2026-08-01T09:01:22
TRD001681,KRAKEN,XRP,TRADER0229,1660.72,2026-08-01T09:36:13
TRD001682,BYBIT,SOL,TRADER0059,1770.51,2026-08-01T12:24:11
TRD001683,BYBIT,DOGE,TRADER0211,111585.02,2026-08-01T12:37:09
TRD001684,COINBASE,XRP,TRADER0032,229276.81,2026-08-01T11:44:35
TRD001685,BYBIT,XRP,TRADER0218,464947.49,2026-08-01T12:25:09
TRD001686,COINBASE,SOL,TRADER0024,1577.13,2026-08-01T12:52:44
TRD001687,COINBASE,BTC,TRADER0169,689.62,2026-08-01T11:27:05
TRD001688,,SOL,TRADER0181,3845.87,2026-08-01T12:43:15
TRD001689,COINBASE,SOL,TRADER0275,162797.16,2026-08-01T10:05:14
TRD001690,KRAKEN,ETH,TRADER0192,1690.94,2026-08-01T08:07:26
TRD001691,BINANCE,BTC,TRADER0270,259174.96,2026-08-01T08:23:05
TRD001692,COINBASE,SOL,TRADER0155,170.01,2026-08-01T08:18:26
TRD001693,KRAKEN,BTC,TRADER0194,152477.28,2026-08-01T08:46:22
TRD001694,BINANCE,BTC,TRADER0259,404954.4,2026-08-01T08:11:00
TRD001695,BINANCE,DOGE,TRADER0078,335278.32,2026-08-01T09:46:06
TRD001696,OKX,SOL,TRADER0166,397393.34,2026-08-01T10:29:40
TRD001697,BYBIT,ETH,TRADER0052,362420.28,2026-08-01T11:25:39
TRD001698,KRAKEN,XRP,TRADER0048,262532.29,2026-08-01T12:23:58
TRD001699,KRAKEN,DOGE,TRADER0260,106885.01,2026-08-01T11:34:58
TRD001700,KRAKEN,DOGE,TRADER0056,2288.74,2026-08-01T11:37:00
TRD001701,COINBASE,XRP,TRADER0190,143579.38,2026-08-01T11:01:33
TRD001702,COINBASE,BTC,TRADER0049,183072.73,2026-08-01T13:24:04
TRD001703,COINBASE,BTC,TRADER0073,2045.82,2026-08-01T08:32:11
TRD001704,BYBIT,SOL,TRADER0211,1591.7,2026-08-01T08:19:56
TRD001705,KRAKEN,DOGE,TRADER0209,4363.57,2026-08-01T13:07:09
TRD001706,BYBIT,DOGE,TRADER0256,360803.45,2026-08-01T12:11:58
